Device_ID,Test_Type,Stress_Temperature_C,Stress_Voltage_V,Humidity_Percent,Failure_Time_Hours,Censored,Batch_ID
D2332,HTOL,100,5.0,40,1110.7344641957395,0,B4
D2333,HTOL,100,5.0,40,2000.0,1,B2
D2334,HTOL,100,5.0,40,2000.0,1,B4
D2335,HTOL,100,5.0,40,1656.5060454977552,0,B1
D2336,HTOL,100,5.0,40,683.8571639570736,0,B4
D2337,HTOL,100,5.0,40,1097.406088127928,0,B1
D2338,HTOL,100,5.0,40,1178.3389951958484,0,B2
D2339,HTOL,100,5.0,40,1220.2733225420034,0,B4
D2340,HTOL,100,5.0,40,1982.405817187325,0,B1
D2341,HTOL,100,5.0,40,2000.0,1,B4
D2342,HTOL,100,5.0,40,1523.69972646258,0,B1
D2343,HTOL,100,5.0,40,178.14420687919184,0,B1
D2344,HTOL,100,5.0,40,600.0539774543807,0,B2
D2345,HTOL,100,5.0,40,2000.0,1,B4
D2346,HTOL,100,5.0,40,1480.1755578902953,0,B4
D2347,HTOL,100,5.0,40,1872.8919649556055,0,B1
D2348,HTOL,100,5.0,40,900.9889883534328,0,B1
D2349,HTOL,100,5.0,40,1836.564108377017,0,B2
D2350,HTOL,100,5.0,40,1755.0511407966105,0,B3
D2351,HTOL,100,5.0,40,1744.7878352424868,0,B4
D2352,HTOL,100,5.0,40,2000.0,1,B4
D2353,HTOL,100,5.0,40,141.4158070373493,0,B2
D2354,HTOL,100,5.0,40,1421.2101961645108,0,B2
D2355,HTOL,100,5.0,40,1872.6486662995492,0,B2
D2356,HTOL,100,5.0,40,689.7352381326826,0,B1
D2357,HTOL,100,5.0,40,963.3902474427327,0,B3
D2358,HTOL,100,5.0,40,758.2451245831012,0,B2
D2359,HTOL,100,5.0,40,1028.0979273440184,0,B1
D2360,HTOL,100,5.0,40,2000.0,1,B3
D2361,HTOL,100,5.0,40,961.5479002117013,0,B3
D2362,HTOL,100,5.0,40,1717.496496784431,0,B3
D2363,HTOL,100,5.0,40,1308.974995336701,0,B3
D2364,HTOL,100,5.0,40,1455.8760989396485,0,B3
D2365,HTOL,100,5.0,40,1794.06330506877,0,B3
D2366,HTOL,100,5.0,40,1713.479616078355,0,B1
D2367,HTOL,100,5.0,40,420.5159100290506,0,B4
D2368,HTOL,100,5.0,40,799.651545475989,0,B1
D2369,HTOL,100,5.0,40,2000.0,1,B4
D2370,HTOL,100,5.0,40,1486.909775104151,0,B1
D2371,HTOL,100,5.0,40,1093.187386047353,0,B4
D2372,HTOL,100,5.0,40,1291.8595567518678,0,B2
D2373,HTOL,100,5.0,40,2000.0,1,B3
D2374,HTOL,100,5.0,40,1057.697253481127,0,B3
D2375,HTOL,100,5.0,40,1606.7368809440788,0,B2
D2376,HTOL,100,5.0,40,1720.3271461979218,0,B1
D2377,HTOL,100,5.0,40,1632.6565577408264,0,B2
D2378,HTOL,100,5.0,40,1649.1599123976887,0,B3
D2379,HTOL,100,5.0,40,1972.9884167360237,0,B1
D2380,HTOL,100,5.0,40,817.8109365966185,0,B3
D2381,HTOL,100,5.0,40,557.0199626907314,0,B3
D2382,HTOL,100,5.0,40,2000.0,1,B2
D2383,HTOL,100,5.0,40,442.98840936563477,0,B1
D2384,HTOL,100,5.0,40,2000.0,1,B1
D2385,HTOL,100,5.0,40,2000.0,1,B2
D2386,HTOL,100,5.0,40,2000.0,1,B1
D2387,HTOL,100,5.0,40,1811.3464098286572,0,B1
D2388,HTOL,100,5.0,40,2000.0,1,B4
D2389,HTOL,100,5.0,40,1508.500155142576,0,B1
D2390,HTOL,100,5.0,40,945.1511618308384,0,B1
D2391,HTOL,100,5.0,40,512.6913461277039,0,B2
D2392,HTOL,100,5.0,40,1322.033422110691,0,B3
D2393,HTOL,100,5.0,40,993.8190316501655,0,B3
D2394,HTOL,100,5.0,40,2000.0,1,B4
D2395,HTOL,100,5.0,40,877.1107175925584,0,B4
D2396,HTOL,100,5.0,40,1686.9373971456107,0,B2
D2397,HTOL,100,5.0,40,1671.1521005004245,0,B3
D2398,HTOL,100,5.0,40,1618.092373919064,0,B1
D2399,HTOL,100,5.0,40,2000.0,1,B4
D2400,HTOL,100,5.0,40,2000.0,1,B4
D2401,HTOL,125,4.0,40,1591.062406102941,0,B4
D2402,HTOL,125,4.0,40,695.6026397910497,0,B1
D2403,HTOL,125,4.0,40,493.5533990681403,0,B3
D2404,HTOL,125,4.0,40,376.76866165269615,0,B3
D2405,HTOL,125,4.0,40,421.70151195593854,0,B2
D2406,HTOL,125,4.0,40,580.8857208169136,0,B2
D2407,HTOL,125,4.0,40,337.15815903192157,0,B1
D2408,HTOL,125,4.0,40,688.5275570675836,0,B3
D2409,HTOL,125,4.0,40,1004.6596484126425,0,B4
D2410,HTOL,125,4.0,40,576.9731005495944,0,B3
D2411,HTOL,125,4.0,40,597.8210147782621,0,B3
D2412,HTOL,125,4.0,40,652.7206522265307,0,B3
D2413,HTOL,125,4.0,40,596.0732117938578,0,B3
D2414,HTOL,125,4.0,40,906.3236397310588,0,B2
D2415,HTOL,125,4.0,40,1219.74147674821,0,B4
D2416,HTOL,125,4.0,40,805.8216295380748,0,B3
D2417,HTOL,125,4.0,40,515.4333053399563,0,B3
D2418,HTOL,125,4.0,40,1533.7073852218223,0,B2
D2419,HTOL,125,4.0,40,1655.93066664183,0,B4
D2420,HTOL,125,4.0,40,145.045357493793,0,B4
D2421,HTOL,125,4.0,40,672.2385440323363,0,B4
D2422,HTOL,125,4.0,40,490.32627749107195,0,B1
D2423,HTOL,125,4.0,40,350.85039106107547,0,B1
D2424,HTOL,125,4.0,40,629.192768717311,0,B1
D2425,HTOL,125,4.0,40,1035.3977580491091,0,B4
D2426,HTOL,125,4.0,40,930.3864658676736,0,B4
D2427,HTOL,125,4.0,40,1061.9113059425404,0,B2
D2428,HTOL,125,4.0,40,876.0481557620399,0,B3
D2429,HTOL,125,4.0,40,941.6459172434215,0,B3
D2430,HTOL,125,4.0,40,1114.1850094438526,0,B2
D2431,HTOL,125,4.0,40,667.5382635477408,0,B3
D2432,HTOL,125,4.0,40,1068.3140845687358,0,B3
D2433,HTOL,125,4.0,40,755.9985755277122,0,B3
D2434,HTOL,125,4.0,40,523.736952881738,0,B4
D2435,HTOL,125,4.0,40,891.4612334449911,0,B1
D2436,HTOL,125,4.0,40,397.42705458975695,0,B4
D2437,HTOL,125,4.0,40,632.5839328442042,0,B4
D2438,HTOL,125,4.0,40,244.76025860024782,0,B3
D2439,HTOL,125,4.0,40,509.1165172405276,0,B4
D2440,HTOL,125,4.0,40,761.5001126784329,0,B2
D2441,HTOL,125,4.0,40,394.5083652436692,0,B4
D2442,HTOL,125,4.0,40,427.0573724669444,0,B1
D2443,HTOL,125,4.0,40,335.61581762102884,0,B4
D2444,HTOL,125,4.0,40,558.2566766536195,0,B1
D2445,HTOL,125,4.0,40,585.0580326897605,0,B3
D2446,HTOL,125,4.0,40,171.1592604084241,0,B3
D2447,HTOL,125,4.0,40,1215.4207520894192,0,B1
D2448,HTOL,125,4.0,40,1056.6951603310686,0,B4
D2449,HTOL,125,4.0,40,946.1341945962193,0,B1
D2450,HTOL,125,4.0,40,627.0075993014538,0,B3
D2451,HTOL,125,4.0,40,419.7230035889737,0,B3
D2452,HTOL,125,4.0,40,1445.8947066833737,0,B1
D2453,HTOL,125,4.0,40,1315.6088500002495,0,B4
D2454,HTOL,125,4.0,40,398.5251323190769,0,B1
D2455,HTOL,125,4.0,40,527.2204207947145,0,B3
D2456,HTOL,125,4.0,40,1580.9246589519612,0,B4
D2457,HTOL,125,4.0,40,166.0086633811683,0,B2
D2458,HTOL,125,4.0,40,1092.4367099964622,0,B4
D2459,HTOL,125,4.0,40,197.3718554742054,0,B4
D2460,HTOL,125,4.0,40,674.5708937849397,0,B2
D2461,HTOL,125,4.0,40,633.4327906227948,0,B3
D2462,HTOL,125,4.0,40,799.5416054307206,0,B4
D2463,HTOL,125,4.0,40,714.1721939070193,0,B2
D2464,HTOL,125,4.0,40,1205.8620566306224,0,B4
D2465,HTOL,125,4.0,40,1154.567645816816,0,B2
D2466,HTOL,125,4.0,40,669.7529073793253,0,B1
D2467,HTOL,125,4.0,40,404.32313105160944,0,B1
D2468,HTOL,125,4.0,40,633.5462965815398,0,B3
D2469,HTOL,125,4.0,40,1167.940804053979,0,B4
D2470,HTOL,125,4.0,40,303.43277890205513,0,B4
D2471,HTOL,125,4.0,40,744.7987508487038,0,B4
D2472,HTOL,125,4.0,40,539.9450004862063,0,B3
D2473,HTOL,125,4.0,40,527.3395499080639,0,B4
D2474,HTOL,125,4.0,40,266.4613907955302,0,B4
D2475,HTOL,125,4.0,40,629.669004652426,0,B3
D2476,HTOL,125,4.0,40,605.6784044677653,0,B3
D2477,HTOL,125,4.0,40,823.7082737862625,0,B1
D2478,HTOL,125,4.0,40,309.7296232059524,0,B3
D2479,HTOL,125,4.0,40,379.82850508885633,0,B2
D2480,HTOL,125,4.0,40,575.7598765515834,0,B1
D2481,HTOL,125,4.0,40,1090.321103983315,0,B2
D2482,HTOL,125,4.0,40,848.9733214534072,0,B2
D2483,HTOL,125,4.0,40,362.18888983218346,0,B2
D2484,HTOL,125,4.0,40,702.9389005873082,0,B2
D2485,HTOL,125,4.0,40,253.32149471878435,0,B2
D2486,HTOL,125,4.0,40,359.52952403726556,0,B2
D2487,HTOL,125,4.0,40,637.1004238957106,0,B1
D2488,HTOL,125,4.0,40,1080.8732957224097,0,B2
D2489,HTOL,125,4.0,40,514.228204417106,0,B1
D2490,HTOL,125,4.0,40,99.0162470864384,0,B1
D2491,HTOL,125,4.0,40,715.0729470485693,0,B2
D2492,HTOL,125,4.0,40,1019.1070424080577,0,B2
D2493,HTOL,125,4.0,40,265.5350368603143,0,B1
D2494,HTOL,125,4.0,40,708.980515620218,0,B1
D2495,HTOL,125,4.0,40,659.2812374531848,0,B3
D2496,HTOL,125,4.0,40,655.7311890451949,0,B2
D2497,HTOL,125,4.0,40,209.1027397388338,0,B3
D2498,HTOL,125,4.0,40,314.2709684270651,0,B3
D2499,HTOL,125,4.0,40,506.0135369058951,0,B1
D2500,HTOL,125,4.0,40,416.2581002900676,0,B3
D2501,HTOL,125,4.0,40,765.9944292250696,0,B1
D2502,HTOL,125,4.0,40,184.2405373908544,0,B3
D2503,HTOL,125,4.0,40,487.79872300017007,0,B1
D2504,HTOL,125,4.0,40,431.5779738260441,0,B2
D2505,HTOL,125,4.0,40,608.569188548764,0,B2
D2506,HTOL,125,4.0,40,145.95870680051718,0,B3
D2507,HTOL,125,4.0,40,355.0731463384623,0,B1
D2508,HTOL,125,4.0,40,873.6366884598873,0,B1
D2509,HTOL,125,4.0,40,530.123202918869,0,B3
D2510,HTOL,125,4.0,40,624.7035348152382,0,B4
D2511,HTOL,125,4.0,40,608.9570846700855,0,B1
D2512,HTOL,125,4.0,40,1181.6148899166549,0,B4
D2513,HTOL,125,4.0,40,249.664924580075,0,B3
D2514,HTOL,125,4.0,40,104.38331365239179,0,B3
D2515,HTOL,125,4.0,40,1073.2807894248429,0,B1
D2516,HTOL,125,4.0,40,564.2818690941892,0,B1
D2517,HTOL,125,4.0,40,916.6400150481775,0,B3
D2518,HTOL,125,4.0,40,894.2962374209006,0,B3
D2519,HTOL,125,4.0,40,743.9247879849232,0,B2
D2520,HTOL,125,4.0,40,661.7206207488744,0,B1
D2521,HTOL,125,4.0,40,261.07632452973263,0,B1
D2522,HTOL,125,4.0,40,692.10878488515,0,B4
D2523,HTOL,125,4.0,40,415.1529206476066,0,B2
D2524,HTOL,125,4.0,40,757.481551152846,0,B3
D2525,HTOL,125,4.0,40,1128.850198824778,0,B3
D2526,HTOL,125,4.0,40,1011.7979150191495,0,B2
D2527,HTOL,125,4.0,40,356.7927390214881,0,B3
D2528,HTOL,125,4.0,40,545.1225371775988,0,B3
D2529,HTOL,125,4.0,40,411.6538009916131,0,B2
D2530,HTOL,125,4.0,40,591.7698804874875,0,B4
D2531,HTOL,125,4.0,40,577.2002066900122,0,B3
D2532,HTOL,125,4.0,40,380.65207967467853,0,B1
D2533,HTOL,125,4.0,40,504.31308372997466,0,B4
D2534,HTOL,125,4.0,40,696.9982490734646,0,B1
D2535,HTOL,125,4.0,40,651.6000477422087,0,B1
D2536,HTOL,125,4.0,40,788.8023206552438,0,B3
D2537,HTOL,125,4.0,40,769.526163513183,0,B1
D2538,HTOL,125,4.0,40,193.82389161553908,0,B1
D2539,HTOL,125,4.0,40,569.8799050468222,0,B2
D2540,HTOL,125,4.0,40,699.0246583393949,0,B1
D2541,HTOL,125,4.0,40,818.8448921453479,0,B1
D2542,HTOL,125,4.0,40,202.86445768124813,0,B2
D2543,HTOL,125,4.0,40,932.9449381852761,0,B3
D2544,HTOL,125,4.0,40,812.7046615885765,0,B2
D2545,HTOL,125,4.0,40,412.52478368410635,0,B1
D2546,HTOL,125,4.0,40,873.9376951384978,0,B1
D2547,HTOL,125,4.0,40,536.9355786670233,0,B3
D2548,HTOL,125,4.0,40,561.2173115699085,0,B4
D2549,HTOL,125,4.0,40,380.8072962108967,0,B3
D2550,HTOL,125,4.0,40,703.7863372197238,0,B1
D2551,HTOL,125,4.0,40,1436.8971329024484,0,B2
D2552,HTOL,125,4.0,40,549.0938703111598,0,B2
D2553,HTOL,125,4.0,40,718.0590448202784,0,B2
D2554,HTOL,125,4.0,40,1056.493489123497,0,B3
D2555,HTOL,125,4.0,40,963.710307218447,0,B3
D2556,HTOL,125,4.0,40,921.239182494293,0,B2
D2557,HTOL,125,4.0,40,791.5093177705925,0,B2
D2558,HTOL,125,4.0,40,97.47966470083902,0,B4
D2559,HTOL,125,4.0,40,673.0539237079453,0,B2
D2560,HTOL,125,4.0,40,392.4660309090726,0,B3
D2561,HTOL,125,4.0,40,433.7959116918433,0,B3
D2562,HTOL,125,4.0,40,311.27568565787476,0,B2
D2563,HTOL,125,4.0,40,1116.6149608192698,0,B1
D2564,HTOL,125,4.0,40,944.4480877158189,0,B1
D2565,HTOL,125,4.0,40,1430.3465290084293,0,B2
D2566,HTOL,125,4.0,40,89.43510836083077,0,B1
D2567,HTOL,125,4.0,40,241.07717932244074,0,B3
D2568,HTOL,125,4.0,40,235.42469366240735,0,B1
D2569,HTOL,125,4.0,40,1384.6675392547536,0,B4
D2570,HTOL,125,4.0,40,512.2372627706932,0,B2
D2571,HTOL,125,4.0,40,247.0727023231497,0,B3
D2572,HTOL,125,4.0,40,289.418130173517,0,B3
D2573,HTOL,125,4.0,40,148.84415818852972,0,B1
D2574,HTOL,125,4.0,40,420.41092934593723,0,B1
D2575,HTOL,125,4.0,40,856.9315791571802,0,B4
D2576,HTOL,125,4.0,40,932.7594625042776,0,B3
D2577,HTOL,125,4.0,40,761.9495929680227,0,B2
D2578,HTOL,125,4.0,40,1270.9544003786498,0,B1
D2579,HTOL,125,4.0,40,230.782541268904,0,B4
D2580,HTOL,125,4.0,40,1040.9792293724954,0,B3
D2581,HTOL,125,4.0,40,721.9755979770284,0,B3
D2582,HTOL,125,4.0,40,1089.5311760589807,0,B4
D2583,HTOL,125,4.0,40,801.5375571980221,0,B2
D2584,HTOL,125,4.0,40,243.24712282385192,0,B1
D2585,HTOL,125,4.0,40,620.6038342984862,0,B3
D2586,HTOL,125,4.0,40,540.1252541409079,0,B3
D2587,HTOL,125,4.0,40,653.1072139107566,0,B1
D2588,HTOL,125,4.0,40,411.34570935579956,0,B1
D2589,HTOL,125,4.0,40,1013.6173972013391,0,B2
D2590,HTOL,125,4.0,40,990.7020544914812,0,B3
D2591,HTOL,125,4.0,40,748.9078814215194,0,B3
D2592,HTOL,125,4.0,40,334.69908329339,0,B3
D2593,HTOL,125,4.0,40,564.3736325777159,0,B2
D2594,HTOL,125,4.0,40,892.2399261164948,0,B3
D2595,HTOL,125,4.0,40,698.0246520440991,0,B4
D2596,HTOL,125,4.0,40,856.4706333496583,0,B1
D2597,HTOL,125,4.0,40,379.13621261816724,0,B4
D2598,HTOL,125,4.0,40,1063.1560069917307,0,B2
D2599,HTOL,125,4.0,40,1081.8093839383155,0,B2
D2600,HTOL,125,4.0,40,1026.8296653272034,0,B1
D2601,HTOL,125,4.0,40,610.9240556555914,0,B2
D2602,HTOL,125,4.0,40,154.45111445902128,0,B3
D2603,HTOL,125,4.0,40,358.04688012113985,0,B2
D2604,HTOL,125,4.0,40,378.9945076777819,0,B2
D2605,HTOL,125,4.0,40,390.1958877155519,0,B2
D2606,HTOL,125,4.0,40,668.4131636412232,0,B1
D2607,HTOL,125,4.0,40,1131.9517764745258,0,B2
D2608,HTOL,125,4.0,40,772.4098441205244,0,B2
D2609,HTOL,125,4.0,40,1118.1557755171705,0,B4
D2610,HTOL,125,4.0,40,300.91976267082276,0,B4
D2611,HTOL,125,4.0,40,220.99686300645746,0,B1
D2612,HTOL,125,4.0,40,433.72310857354637,0,B1
D2613,HTOL,125,4.0,40,691.1637217306727,0,B4
D2614,HTOL,125,4.0,40,757.6014819736977,0,B2
D2615,HTOL,125,4.0,40,623.5268490203441,0,B2
D2616,HTOL,125,4.0,40,624.0238122773299,0,B1
D2617,HTOL,125,4.0,40,323.14808974392975,0,B3
D2618,HTOL,125,4.0,40,161.71792068758086,0,B1
D2619,HTOL,125,4.0,40,479.970438200884,0,B2
D2620,HTOL,125,4.0,40,321.25863648482516,0,B3
D2621,HTOL,125,4.0,40,707.875466076418,0,B3
D2622,HTOL,125,4.0,40,1082.7080340269172,0,B4
D2623,HTOL,125,4.0,40,1425.177989613504,0,B2
D2624,HTOL,125,4.0,40,983.6000904141054,0,B3
D2625,HTOL,125,4.0,40,724.4448108765514,0,B1
D2626,HTOL,125,4.0,40,289.599076576132,0,B1
D2627,HTOL,125,4.0,40,397.98620262757714,0,B1
D2628,HTOL,125,4.0,40,291.3241146649688,0,B1
D2629,HTOL,125,4.0,40,161.8577810515484,0,B3
D2630,HTOL,125,4.0,40,736.1226198243544,0,B2
D2631,HTOL,125,4.0,40,307.88956799641,0,B4
D2632,HTOL,125,4.0,40,996.6786485035822,0,B4
D2633,HTOL,125,4.0,40,1566.7217191258762,0,B4
D2634,HTOL,125,4.0,40,1344.4256379483206,0,B1
D2635,HTOL,125,4.0,40,328.9185705187267,0,B1
D2636,HTOL,125,4.0,40,486.23073209033845,0,B3
D2637,HTOL,125,4.0,40,660.2192597870921,0,B1
D2638,HTOL,125,4.0,40,600.6811536302577,0,B2
D2639,HTOL,125,4.0,40,1099.5335011359139,0,B2
D2640,HTOL,125,4.0,40,329.6901624473376,0,B2
D2641,HTOL,125,4.0,40,513.7321626461173,0,B4
D2642,HTOL,125,4.0,40,616.4563791467004,0,B1
D2643,HTOL,125,4.0,40,704.2452296768323,0,B1
D2644,HTOL,125,4.0,40,852.2515332757724,0,B2
D2645,HTOL,125,4.0,40,848.114798188882,0,B3
D2646,HTOL,125,4.0,40,1165.1692482944036,0,B3
D2647,HTOL,125,4.0,40,1042.1892748763908,0,B3
D2648,HTOL,125,4.0,40,511.3514394223267,0,B3
D2649,HTOL,125,4.0,40,1044.4904916313037,0,B2
D2650,HTOL,125,4.0,40,495.807544301824,0,B1
D2651,HTOL,125,4.0,40,1740.9253833240641,0,B2
D2652,HTOL,125,4.0,40,1035.036486747174,0,B1
D2653,HTOL,125,4.0,40,868.3149371923807,0,B3
D2654,HTOL,125,4.0,40,1204.93370907347,0,B3
D2655,HTOL,125,4.0,40,1591.379704815544,0,B1
D2656,HTOL,125,4.0,40,1088.870725499867,0,B3
D2657,HTOL,125,4.0,40,1348.3605763657033,0,B1
D2658,HTOL,125,4.0,40,676.2781637707739,0,B1
D2659,HTOL,125,4.0,40,521.3249013157879,0,B4
D2660,HTOL,125,4.0,40,679.5319180369775,0,B1
D2661,HTOL,125,4.0,40,693.7390850764247,0,B1
D2662,HTOL,125,4.0,40,563.2164480335268,0,B3
D2663,HTOL,125,4.0,40,1931.6960456215702,0,B2
D2664,HTOL,125,4.0,40,1393.3284458828862,0,B4
D2665,HTOL,125,4.0,40,772.1244543243131,0,B2
D2666,HTOL,125,4.0,40,465.7561433032705,0,B3
D2667,HTOL,125,4.0,40,1000.7878796868939,0,B3
D2668,HTOL,125,4.0,40,1217.2892102582966,0,B4
D2669,HTOL,125,4.0,40,811.703529681137,0,B2
D2670,HTOL,125,4.0,40,930.627316570645,0,B1
D2671,HTOL,125,4.0,40,682.9131807340756,0,B2
D2672,HTOL,125,4.0,40,1013.5339976317206,0,B1
D2673,HTOL,125,4.0,40,507.60149603207515,0,B2
D2674,HTOL,125,4.0,40,398.7419528799522,0,B2
D2675,HTOL,125,4.0,40,301.8575794389612,0,B2
D2676,HTOL,125,4.0,40,793.349793150954,0,B3
D2677,HTOL,125,4.0,40,795.0382853476154,0,B1
D2678,HTOL,125,4.0,40,611.0353920948526,0,B3
D2679,HTOL,125,4.0,40,1485.484058290164,0,B1
D2680,HTOL,125,4.0,40,611.4429168164121,0,B3
D2681,HTOL,125,4.0,40,588.1205001047113,0,B3
D2682,HTOL,125,4.0,40,641.5555701986639,0,B2
D2683,HTOL,125,4.0,40,900.1583451023433,0,B4
D2684,HTOL,125,4.0,40,1285.794480336856,0,B4
D2685,HTOL,125,4.0,40,1154.5470997259902,0,B4
D2686,HTOL,125,4.0,40,418.4609935743311,0,B2
D2687,HTOL,125,4.0,40,516.5153818052125,0,B3
D2688,HTOL,125,4.0,40,470.01669461964195,0,B4
D2689,HTOL,125,4.0,40,383.9840595776494,0,B1
D2690,HTOL,125,4.0,40,526.3222350679227,0,B2
D2691,HTOL,125,4.0,40,959.2370173405487,0,B2
D2692,HTOL,125,4.0,40,339.6308935151643,0,B4
D2693,HTOL,125,4.0,40,635.3031386402005,0,B3
D2694,HTOL,125,4.0,40,731.6045830388709,0,B2
D2695,HTOL,125,4.0,40,647.3769837169292,0,B4
D2696,HTOL,125,4.0,40,921.3167035498212,0,B2
D2697,HTOL,125,4.0,40,572.4195886501636,0,B2
D2698,HTOL,125,4.0,40,538.7665685669795,0,B1
D2699,HTOL,125,4.0,40,687.4543940431221,0,B4
D2700,HTOL,125,4.0,40,545.7981037157446,0,B3
D2701,HTOL,125,4.0,40,1094.4221729455935,0,B3
D2702,HTOL,125,4.0,40,199.01652164617485,0,B1
D2703,HTOL,125,4.0,40,334.4602902578194,0,B2
D2704,HTOL,125,4.0,40,816.2207449345831,0,B3
D2705,HTOL,125,4.0,40,1075.7414128281716,0,B3
D2706,HTOL,125,4.0,40,921.8074039478394,0,B4
D2707,HTOL,125,4.0,40,986.3721282738309,0,B1
D2708,HTOL,125,4.0,40,460.6204349829423,0,B4
D2709,HTOL,125,4.0,40,889.8844542551726,0,B1
D2710,HTOL,125,4.0,40,940.3188354354938,0,B2
D2711,HTOL,125,4.0,40,449.8676129812209,0,B4
D2712,HTOL,125,4.0,40,1132.3432594780716,0,B1
D2713,HTOL,125,4.0,40,1952.7301294946758,0,B4
D2714,HTOL,125,4.0,40,33.99640370414898,0,B2
D2715,HTOL,125,4.0,40,179.78302760166537,0,B1
D2716,HTOL,125,4.0,40,1152.1241917177229,0,B2
D2717,HTOL,125,4.0,40,87.81400640429872,0,B3
D2718,HTOL,125,4.0,40,1048.554433163915,0,B4
D2719,HTOL,125,4.0,40,467.695350730055,0,B4
D2720,HTOL,125,4.0,40,1440.1745077816802,0,B2
D2721,HTOL,125,4.0,40,946.3569614364588,0,B2
D2722,HTOL,125,4.0,40,787.9989219346263,0,B4
D2723,HTOL,125,4.0,40,293.41309321733786,0,B3
D2724,HTOL,125,4.0,40,705.970873038146,0,B2
D2725,HTOL,125,4.0,40,774.108455674316,0,B1
D2726,HTOL,125,4.0,40,1004.4460116716873,0,B4
D2727,HTOL,125,4.0,40,566.4435369734178,0,B3
D2728,HTOL,125,4.0,40,924.1267452544971,0,B4
D2729,HTOL,125,4.0,40,377.1685623605695,0,B1
D2730,HTOL,125,4.0,40,1319.658440295605,0,B4
D2731,HTOL,125,4.0,40,249.7188849883402,0,B4
D2732,HTOL,125,4.0,40,450.11882521453333,0,B4
D2733,HTOL,125,4.0,40,1006.0971428243207,0,B1
D2734,HTOL,125,4.0,40,1197.9207624560045,0,B4
D2735,HTOL,125,4.0,40,828.8487901567736,0,B4
D2736,HTOL,125,4.0,40,445.932493726938,0,B4
D2737,HTOL,125,4.0,40,1108.737609156289,0,B3
D2738,HTOL,125,4.0,40,954.3782955634193,0,B1
D2739,HTOL,125,4.0,40,768.1368901727722,0,B4
D2740,HTOL,125,4.0,40,815.393336416575,0,B3
D2741,HTOL,125,4.0,40,857.8147352985851,0,B4
D2742,HTOL,125,4.0,40,374.4794321215408,0,B2
D2743,HTOL,125,4.0,40,202.15532572454813,0,B2
D2744,HTOL,125,4.0,40,1216.954641422158,0,B2
D2745,HTOL,125,4.0,40,735.1399327792158,0,B2
D2746,HTOL,125,4.0,40,2000.0,1,B4
D2747,HTOL,125,4.0,40,565.3418280432919,0,B3
D2748,HTOL,125,4.0,40,614.1964984932392,0,B4
D2749,HTOL,125,4.0,40,42.393585253002335,0,B2
D2750,HTOL,125,4.0,40,458.24294969766964,0,B1
D2751,HTOL,125,4.0,40,851.0058475460609,0,B4
D2752,HTOL,125,4.0,40,199.7808199779558,0,B3
D2753,HTOL,125,4.0,40,1436.289375044443,0,B1
D2754,HTOL,125,4.0,40,1341.1345303434543,0,B2
D2755,HTOL,125,4.0,40,944.6193805962685,0,B2
D2756,HTOL,125,4.0,40,387.4041852852121,0,B1
D2757,HTOL,125,4.0,40,370.0322082804414,0,B2
D2758,HTOL,125,4.0,40,136.23348480009366,0,B3
D2759,HTOL,125,4.0,40,771.8685187966274,0,B4
D2760,HTOL,125,4.0,40,517.3878502292195,0,B2
D2761,HTOL,125,4.0,40,504.38722971309045,0,B3
D2762,HTOL,125,4.0,40,1402.2139482382433,0,B2
D2763,HTOL,125,4.0,40,910.1401637515256,0,B2
D2764,HTOL,125,4.0,40,1403.6441383582749,0,B4
D2765,HTOL,125,4.0,40,382.7032741145111,0,B1
D2766,HTOL,125,4.0,40,400.587000531728,0,B2
D2767,HTOL,125,4.0,40,704.5070096686951,0,B1
D2768,HTOL,125,4.0,40,213.92997694461064,0,B4
D2769,HTOL,125,4.0,40,1338.241531284875,0,B3
D2770,HTOL,125,4.0,40,354.98540461896465,0,B2
D2771,HTOL,125,4.0,40,1156.2893517176865,0,B1
D2772,HTOL,125,4.0,40,883.4544849682167,0,B3
D2773,HTOL,125,4.0,40,1287.5000958487863,0,B2
D2774,HTOL,125,4.0,40,325.3349346344673,0,B3
D2775,HTOL,125,4.0,40,378.6892141924968,0,B2
D2776,HTOL,125,4.0,40,269.4702941652256,0,B1
D2777,HTOL,125,4.0,40,289.8321856957631,0,B1
D2778,HTOL,125,4.0,40,994.0813976412588,0,B4
D2779,HTOL,125,4.0,40,348.7933125864255,0,B1
D2780,HTOL,125,4.0,40,483.6934608554784,0,B3
D2781,HTOL,125,4.0,40,444.73901285556923,0,B3
D2782,HTOL,125,4.0,40,873.0519774852972,0,B4
D2783,HTOL,125,4.0,40,949.1908517255865,0,B1
D2784,HTOL,125,4.0,40,888.3991075296514,0,B2
D2785,HTOL,125,4.0,40,392.54297568634223,0,B2
D2786,HTOL,125,4.0,40,456.35005273218866,0,B4
D2787,HTOL,125,4.0,40,461.4008578599797,0,B3
D2788,HTOL,125,4.0,40,795.0882968172776,0,B3
D2789,HTOL,125,4.0,40,277.8320381068774,0,B1
D2790,HTOL,125,4.0,40,508.17473693920016,0,B1
D2791,HTOL,125,4.0,40,500.75244908879023,0,B2
D2792,HTOL,125,4.0,40,717.9195870754402,0,B2
D2793,HTOL,125,4.0,40,268.38563925506844,0,B3
D2794,HTOL,125,4.0,40,434.26673938072975,0,B3
D2795,HTOL,125,4.0,40,554.3202336426762,0,B4
